cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,11/3/20,OH-8,Vanessa Enoch,Warren Davidson,2,CANTOR (analysis of comparable disticts),-38.86082,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-8,Vanessa Enoch,Warren Davidson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-7,Quentin Potter,Bob Gibbs,4,Expert ratings adjusted for national environment,-29.98397,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-7,Quentin Potter,Bob Gibbs,3,Fundamentals (non-polling factors),-27.77887,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-7,Quentin Potter,Bob Gibbs,2,CANTOR (analysis of comparable disticts),-27.90754,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-7,Quentin Potter,Bob Gibbs,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-6,Shawna Roberts,Bill Johnson,4,Expert ratings adjusted for national environment,-43.64004,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-6,Shawna Roberts,Bill Johnson,3,Fundamentals (non-polling factors),-42.14308,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-6,Shawna Roberts,Bill Johnson,2,CANTOR (analysis of comparable disticts),-38.9399,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-6,Shawna Roberts,Bill Johnson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-5,Nick Rubando,Robert E. Latta,4,Expert ratings adjusted for national environment,-27.52716,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-5,Nick Rubando,Robert E. Latta,3,Fundamentals (non-polling factors),-25.04541,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-5,Nick Rubando,Robert E. Latta,2,CANTOR (analysis of comparable disticts),-23.8709,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-5,Nick Rubando,Robert E. Latta,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-4,Shannon Freshour,Jim Jordan,4,Expert ratings adjusted for national environment,-32.2969,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-4,Shannon Freshour,Jim Jordan,3,Fundamentals (non-polling factors),-29.98922,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-4,Shannon Freshour,Jim Jordan,2,CANTOR (analysis of comparable disticts),-32.71311,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-4,Shannon Freshour,Jim Jordan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-3,Joyce Beatty,Mark F. Richardson,4,Expert ratings adjusted for national environment,45.33171,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-3,Joyce Beatty,Mark F. Richardson,3,Fundamentals (non-polling factors),45.40615,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-3,Joyce Beatty,Mark F. Richardson,2,CANTOR (analysis of comparable disticts),61.76316,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-3,Joyce Beatty,Mark F. Richardson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-2,Jaime Castle,Brad Wenstrup,4,Expert ratings adjusted for national environment,-24.25166,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-2,Jaime Castle,Brad Wenstrup,3,Fundamentals (non-polling factors),-19.17684,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-2,Jaime Castle,Brad Wenstrup,2,CANTOR (analysis of comparable disticts),-16.9468,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-2,Jaime Castle,Brad Wenstrup,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-16,Aaron Paul Godfrey,Anthony Gonzalez,4,Expert ratings adjusted for national environment,-28.12017,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-16,Aaron Paul Godfrey,Anthony Gonzalez,3,Fundamentals (non-polling factors),-26.7751,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-16,Aaron Paul Godfrey,Anthony Gonzalez,2,CANTOR (analysis of comparable disticts),-16.29464,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-16,Aaron Paul Godfrey,Anthony Gonzalez,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-15,Joel Newby,Steve Stivers,4,Expert ratings adjusted for national environment,-26.59871,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-15,Joel Newby,Steve Stivers,3,Fundamentals (non-polling factors),-25.00204,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-15,Joel Newby,Steve Stivers,2,CANTOR (analysis of comparable disticts),-12.84547,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-15,Joel Newby,Steve Stivers,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-14,Hillary O'Connor Mueri,David Joyce,4,Expert ratings adjusted for national environment,-24.784,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-14,Hillary O'Connor Mueri,David Joyce,3,Fundamentals (non-polling factors),-14.94714,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-14,Hillary O'Connor Mueri,David Joyce,2,CANTOR (analysis of comparable disticts),-9.589073,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-14,Hillary O'Connor Mueri,David Joyce,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-13,Tim Ryan,Christina Hagan,4,Expert ratings adjusted for national environment,20.54334,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-13,Tim Ryan,Christina Hagan,3,Fundamentals (non-polling factors),14.54213,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-13,Tim Ryan,Christina Hagan,2,CANTOR (analysis of comparable disticts),31.90394,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-13,Tim Ryan,Christina Hagan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-12,Alaina Shearer,Troy Balderson,4,Expert ratings adjusted for national environment,-18.06598,0,0,1.364726,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-12,Alaina Shearer,Troy Balderson,3,Fundamentals (non-polling factors),-9.731256,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-12,Alaina Shearer,Troy Balderson,2,CANTOR (analysis of comparable disticts),-7.287651,.7027918,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-12,Alaina Shearer,Troy Balderson,1,Polls adjusted for house effects & other factors,-7.46418,1.297208,1.297208,1.297208,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-1,Kate Schroder,Steve Chabot,4,Expert ratings adjusted for national environment,1.86469,0,0,1.355995,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-1,Kate Schroder,Steve Chabot,3,Fundamentals (non-polling factors),-3.031307,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-1,Kate Schroder,Steve Chabot,2,CANTOR (analysis of comparable disticts),-3.970361,.7202964,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-1,Kate Schroder,Steve Chabot,1,Polls adjusted for house effects & other factors,-2.84803,1.279704,1.279704,1.279704,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-11,Marcia L. Fudge,Laverne Gore,4,Expert ratings adjusted for national environment,57.36777,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-11,Marcia L. Fudge,Laverne Gore,3,Fundamentals (non-polling factors),56.20747,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-11,Marcia L. Fudge,Laverne Gore,2,CANTOR (analysis of comparable disticts),84.07323,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-11,Marcia L. Fudge,Laverne Gore,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-10,Desiree Tims,Michael Turner,4,Expert ratings adjusted for national environment,-13.91277,0,0,1.24317,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-10,Desiree Tims,Michael Turner,3,Fundamentals (non-polling factors),-6.918514,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-10,Desiree Tims,Michael Turner,2,CANTOR (analysis of comparable disticts),-3.423345,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,OH-10,Desiree Tims,Michael Turner,1,Polls adjusted for house effects & other factors,-8.488861,1.053491,1.053491,1.053491,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-9,Yvette D. Clarke,Constantin Jean-Pierre,4,Expert ratings adjusted for national environment,70.10746,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-9,Yvette D. Clarke,Constantin Jean-Pierre,3,Fundamentals (non-polling factors),69.8868,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-9,Yvette D. Clarke,Constantin Jean-Pierre,2,CANTOR (analysis of comparable disticts),89.00681,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-9,Yvette D. Clarke,Constantin Jean-Pierre,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-8,Hakeem Jeffries,Garfield Wallace,4,Expert ratings adjusted for national environment,76.97202,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-8,Hakeem Jeffries,Garfield Wallace,3,Fundamentals (non-polling factors),77.24767,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-8,Hakeem Jeffries,Garfield Wallace,2,CANTOR (analysis of comparable disticts),91.748,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-8,Hakeem Jeffries,Garfield Wallace,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-7,Nydia M. Velázquez,Brian Kelly,4,Expert ratings adjusted for national environment,76.89776,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-7,Nydia M. Velázquez,Brian Kelly,3,Fundamentals (non-polling factors),76.95203,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-7,Nydia M. Velázquez,Brian Kelly,2,CANTOR (analysis of comparable disticts),93.51295,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-7,Nydia M. Velázquez,Brian Kelly,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-6,Grace Meng,Thomas Zmich,4,Expert ratings adjusted for national environment,46.11032,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-6,Grace Meng,Thomas Zmich,3,Fundamentals (non-polling factors),46.78181,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-6,Grace Meng,Thomas Zmich,2,CANTOR (analysis of comparable disticts),57.58445,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-6,Grace Meng,Thomas Zmich,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-5,Gregory W. Meeks,All others,4,Expert ratings adjusted for national environment,80.63808,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-5,Gregory W. Meeks,All others,3,Fundamentals (non-polling factors),80.63808,1.439034,1.439034,1.439034,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-5,Gregory W. Meeks,All others,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-5,Gregory W. Meeks,All others,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-4,Kathleen Rice,Douglas Tuman,4,Expert ratings adjusted for national environment,23.92768,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-4,Kathleen Rice,Douglas Tuman,3,Fundamentals (non-polling factors),24.28816,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-4,Kathleen Rice,Douglas Tuman,2,CANTOR (analysis of comparable disticts),30.95014,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-4,Kathleen Rice,Douglas Tuman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-3,Thomas Suozzi,George Anthony Devolder-Santos,4,Expert ratings adjusted for national environment,20.55753,0,0,.9568857,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-3,Thomas Suozzi,George Anthony Devolder-Santos,3,Fundamentals (non-polling factors),20.77644,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-3,Thomas Suozzi,George Anthony Devolder-Santos,2,CANTOR (analysis of comparable disticts),13.63447,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-3,Thomas Suozzi,George Anthony Devolder-Santos,1,Polls adjusted for house effects & other factors,15.15541,.4794988,.4794988,.4794988,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-27,Nate McMurray,Chris Jacobs,4,Expert ratings adjusted for national environment,-21.36498,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-27,Nate McMurray,Chris Jacobs,3,Fundamentals (non-polling factors),-21.90374,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-27,Nate McMurray,Chris Jacobs,2,CANTOR (analysis of comparable disticts),-15.97187,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-27,Nate McMurray,Chris Jacobs,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-26,Brian Higgins,Ricky Donovan Sr.,4,Expert ratings adjusted for national environment,37.25729,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-26,Brian Higgins,Ricky Donovan Sr.,3,Fundamentals (non-polling factors),38.54912,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-26,Brian Higgins,Ricky Donovan Sr.,2,CANTOR (analysis of comparable disticts),43.44016,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-26,Brian Higgins,Ricky Donovan Sr.,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-25,Joseph Morelle,George Mitris,4,Expert ratings adjusted for national environment,26.23756,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-25,Joseph Morelle,George Mitris,3,Fundamentals (non-polling factors),26.53936,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-25,Joseph Morelle,George Mitris,2,CANTOR (analysis of comparable disticts),37.38492,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-25,Joseph Morelle,George Mitris,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-24,Dana Balter,John Katko,4,Expert ratings adjusted for national environment,-5.531604,0,0,2.545681,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-24,Dana Balter,John Katko,3,Fundamentals (non-polling factors),-1.584746,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-24,Dana Balter,John Katko,2,CANTOR (analysis of comparable disticts),7.376071,0,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-24,Dana Balter,John Katko,1,Polls adjusted for house effects & other factors,-.952343,3.664996,3.664996,3.664996,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-23,Tracy Mitrano,Tom Reed,4,Expert ratings adjusted for national environment,-25.9754,0,0,1.535304,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-23,Tracy Mitrano,Tom Reed,3,Fundamentals (non-polling factors),-11.04729,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-23,Tracy Mitrano,Tom Reed,2,CANTOR (analysis of comparable disticts),-6.554604,.3607857,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-23,Tracy Mitrano,Tom Reed,1,Polls adjusted for house effects & other factors,-11.8824,1.639214,1.639214,1.639214,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-22,Anthony Brindisi,Claudia Tenney,4,Expert ratings adjusted for national environment,1.86469,0,0,1.212935,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-22,Anthony Brindisi,Claudia Tenney,3,Fundamentals (non-polling factors),4.071257,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-22,Anthony Brindisi,Claudia Tenney,2,CANTOR (analysis of comparable disticts),.865382,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-22,Anthony Brindisi,Claudia Tenney,1,Polls adjusted for house effects & other factors,9.189827,.9928725,.9928725,.9928725,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-2,Jackie Gordon,Andrew R. Garbarino,4,Expert ratings adjusted for national environment,-4.072409,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-2,Jackie Gordon,Andrew R. Garbarino,3,Fundamentals (non-polling factors),4.128525,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-2,Jackie Gordon,Andrew R. Garbarino,2,CANTOR (analysis of comparable disticts),6.396256,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-2,Jackie Gordon,Andrew R. Garbarino,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-21,Tedra Cobb,Elise Stefanik,4,Expert ratings adjusted for national environment,-25.42294,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-21,Tedra Cobb,Elise Stefanik,3,Fundamentals (non-polling factors),-13.58316,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-21,Tedra Cobb,Elise Stefanik,2,CANTOR (analysis of comparable disticts),-6.031055,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-21,Tedra Cobb,Elise Stefanik,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-20,Paul D. Tonko,Elizabeth L. Joy,4,Expert ratings adjusted for national environment,23.522,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-20,Paul D. Tonko,Elizabeth L. Joy,3,Fundamentals (non-polling factors),23.10014,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-20,Paul D. Tonko,Elizabeth L. Joy,2,CANTOR (analysis of comparable disticts),36.00948,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-20,Paul D. Tonko,Elizabeth L. Joy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-19,Antonio Delgado,Kyle Van De Water,4,Expert ratings adjusted for national environment,13.98559,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-19,Antonio Delgado,Kyle Van De Water,3,Fundamentals (non-polling factors),13.45616,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-19,Antonio Delgado,Kyle Van De Water,2,CANTOR (analysis of comparable disticts),13.7351,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-19,Antonio Delgado,Kyle Van De Water,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-18,Sean Patrick Maloney,Chele Chiavacci Farley,4,Expert ratings adjusted for national environment,18.13184,0,0,1.095767,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-18,Sean Patrick Maloney,Chele Chiavacci Farley,3,Fundamentals (non-polling factors),10.79325,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-18,Sean Patrick Maloney,Chele Chiavacci Farley,2,CANTOR (analysis of comparable disticts),9.1543,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-18,Sean Patrick Maloney,Chele Chiavacci Farley,1,Polls adjusted for house effects & other factors,14.48237,.7579533,.7579533,.7579533,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-17,Mondaire Jones,Maureen McArdle Schulman,4,Expert ratings adjusted for national environment,27.45275,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-17,Mondaire Jones,Maureen McArdle Schulman,3,Fundamentals (non-polling factors),28.09047,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,NY-17,Mondaire Jones,Maureen McArdle Schulman,2,CANTOR (analysis of comparable disticts),36.84181,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
